SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22025,3,NO,New Orleans Pelicans,401810337,2026-01-03,NO vs. POR,L,109,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810338,2026-01-03,PHX vs. SAC,W,129,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810338,2026-01-03,SAC @ PHX,L,102,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810339,2026-01-03,GS vs. OKC,L,94,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810339,2026-01-03,OKC @ GS,W,131,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810340,2026-01-03,LAL vs. MEM,W,128,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810340,2026-01-03,MEM @ LAL,L,121,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810341,2026-01-03,MIA vs. MIN,L,115,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810341,2026-01-03,MIN @ MIA,W,125,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810337,2026-01-03,POR @ NO,W,122,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810328,2026-01-02,PHI @ DAL,W,123,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810327,2026-01-02,DET vs. MIA,L,112,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810327,2026-01-02,MIA @ DET,W,118,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810328,2026-01-02,DAL vs. PHI,L,108,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810330,2026-01-02,LAC vs. UTAH,W,118,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810329,2026-01-02,SAC vs. BOS,L,106,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810329,2026-01-02,BOS @ SAC,W,120,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810330,2026-01-02,UTAH @ LAC,L,101,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810323,2026-01-01,DEN @ TOR,W,106,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810321,2026-01-01,CHI vs. NO,W,134,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810321,2026-01-01,NO @ CHI,L,118,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810322,2026-01-01,SA vs. NY,W,134,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810322,2026-01-01,NY @ SA,L,132,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810323,2026-01-01,TOR vs. DEN,L,103,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810326,2026-01-01,HOU @ BKN,W,120,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810324,2026-01-01,MIL vs. WSH,L,113,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810324,2026-01-01,WSH @ MIL,W,114,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810325,2026-01-01,OKC vs. POR,W,124,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810325,2026-01-01,POR @ OKC,L,95,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810326,2026-01-01,BKN vs. HOU,L,96,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810317,2025-12-31,CHA vs. GS,L,125,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810313,2025-12-31,PHI @ MEM,W,139,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810314,2025-12-31,UTAH vs. BOS,L,119,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810313,2025-12-31,MEM vs. PHI,L,136,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810315,2025-12-31,LAL vs. DET,L,106,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810315,2025-12-31,DET @ LAL,W,128,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810316,2025-12-31,LAC vs. SAC,W,131,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810316,2025-12-31,SAC @ LAC,L,90,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810314,2025-12-31,BOS @ UTAH,W,129,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810317,2025-12-31,GS @ CHA,W,132,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810318,2025-12-31,MIN @ ATL,L,102,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810319,2025-12-31,IND vs. ORL,L,110,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810319,2025-12-31,ORL @ IND,W,112,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810320,2025-12-31,CLE vs. PHX,W,129,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810320,2025-12-31,PHX @ CLE,L,113,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810318,2025-12-31,ATL vs. MIN,W,126,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810304,2025-12-30,BKN vs. GS,L,107,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810306,2025-12-30,ORL @ TOR,L,106,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810306,2025-12-30,TOR vs. ORL,W,107,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810305,2025-12-30,MIA vs. DEN,W,147,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810304,2025-12-30,GS @ BKN,W,120,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810302,2025-12-30,MIL @ CHA,W,123,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810303,2025-12-30,PHX @ WSH,W,115,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810303,2025-12-30,WSH vs. PHX,L,101,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810307,2025-12-30,MIN @ CHI,W,136,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810302,2025-12-30,CHA vs. MIL,L,113,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810307,2025-12-30,CHI vs. MIN,L,101,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810305,2025-12-30,DEN @ MIA,L,123,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810308,2025-12-30,HOU vs. IND,W,126,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810309,2025-12-30,NO vs. NY,L,125,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810309,2025-12-30,NY @ NO,W,130,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810310,2025-12-30,OKC vs. ATL,W,140,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810310,2025-12-30,ATL @ OKC,L,129,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810311,2025-12-30,SA vs. CLE,L,101,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810311,2025-12-30,CLE @ SA,W,113,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810312,2025-12-30,POR vs. DAL,W,125,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810312,2025-12-30,DAL @ POR,L,122,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810308,2025-12-30,IND @ HOU,L,119,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810301,2025-12-29,LAL vs. SAC,W,125,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810300,2025-12-29,LAC vs. DET,W,112,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810300,2025-12-29,DET @ LAC,L,99,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810301,2025-12-29,SAC @ LAL,L,101,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810294,2025-12-28,MIN vs. BKN,L,107,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810288,2025-12-28,DEN @ ORL,L,126,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810288,2025-12-28,ORL vs. DEN,W,127,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810289,2025-12-28,PHX @ NO,W,123,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810290,2025-12-28,ATL vs. NY,L,125,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810290,2025-12-28,NY @ ATL,W,128,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810291,2025-12-28,MIA vs. IND,W,142,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810291,2025-12-28,IND @ MIA,L,116,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810292,2025-12-28,CHI vs. MIL,L,103,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810292,2025-12-28,MIL @ CHI,W,112,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810293,2025-12-28,HOU vs. CLE,W,117,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810293,2025-12-28,CLE @ HOU,L,100,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810289,2025-12-28,NO vs. PHX,L,114,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810294,2025-12-28,BKN @ MIN,W,123,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810297,2025-12-28,PHI @ OKC,L,104,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810299,2025-12-28,BOS @ POR,L,108,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810299,2025-12-28,POR vs. BOS,W,114,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810298,2025-12-28,MEM @ WSH,L,112,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810298,2025-12-28,WSH vs. MEM,W,116,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810295,2025-12-28,SA vs. UTAH,L,114,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810297,2025-12-28,OKC vs. PHI,W,129,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810296,2025-12-28,TOR vs. GS,W,141,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810295,2025-12-28,UTAH @ SA,W,127,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810296,2025-12-28,GS @ TOR,L,127,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810282,2025-12-27,PHI @ CHI,L,102,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810278,2025-12-27,ATL vs. MIA,L,111,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810278,2025-12-27,MIA @ ATL,W,126,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810279,2025-12-27,ORL vs. CHA,L,105,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810279,2025-12-27,CHA @ ORL,W,120,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810280,2025-12-27,WSH vs. TOR,W,138,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810280,2025-12-27,TOR @ WSH,L,117,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810281,2025-12-27,IND vs. BOS,L,122,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810281,2025-12-27,BOS @ IND,W,140,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810282,2025-12-27,CHI vs. PHI,W,109,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810283,2025-12-27,MIL @ MEM,L,104,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810283,2025-12-27,MEM vs. MIL,W,125,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810284,2025-12-27,NO vs. PHX,L,108,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810284,2025-12-27,PHX @ NO,W,115,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810285,2025-12-27,UTAH vs. DET,W,131,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810286,2025-12-27,POR vs. LAC,L,103,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810286,2025-12-27,LAC @ POR,W,119,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810287,2025-12-27,SAC vs. DAL,W,113,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810287,2025-12-27,DAL @ SAC,L,107,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810285,2025-12-27,DET @ UTAH,L,129,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401809241,2025-12-26,HOU @ LAL,W,119,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401809241,2025-12-26,LAL vs. HOU,L,96,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401809242,2025-12-26,MIN @ DEN,L,138,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401809242,2025-12-26,DEN vs. MIN,W,142,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401809240,2025-12-25,DAL @ GS,L,116,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401809240,2025-12-25,GS vs. DAL,W,126,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401809239,2025-12-25,SA @ OKC,W,117,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401809239,2025-12-25,OKC vs. SA,L,102,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401809238,2025-12-25,CLE @ NY,L,124,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401809238,2025-12-25,NY vs. CLE,W,126,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810269,2025-12-24,MIA vs. TOR,L,91,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810271,2025-12-24,MIN vs. NY,W,115,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810270,2025-12-24,DEN @ DAL,L,130,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810270,2025-12-24,DAL vs. DEN,W,131,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810269,2025-12-24,TOR @ MIA,W,112,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810267,2025-12-24,NO @ CLE,L,118,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810268,2025-12-24,MIL @ IND,W,111,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810268,2025-12-24,IND vs. MIL,L,94,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810272,2025-12-24,SA vs. OKC,W,130,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810267,2025-12-24,CLE vs. NO,W,141,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810271,2025-12-24,NY @ MIN,L,104,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810274,2025-12-24,UTAH vs. MEM,L,128,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810272,2025-12-24,OKC @ SA,L,110,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810273,2025-12-24,PHX vs. LAL,W,132,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810273,2025-12-24,LAL @ PHX,L,108,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810266,2025-12-24,ATL vs. CHI,L,123,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810274,2025-12-24,MEM @ UTAH,W,137,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810275,2025-12-24,POR vs. ORL,L,106,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810275,2025-12-24,ORL @ POR,W,110,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810276,2025-12-24,SAC vs. DET,L,127,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810276,2025-12-24,DET @ SAC,W,136,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810277,2025-12-24,LAC vs. HOU,W,128,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810277,2025-12-24,HOU @ LAC,L,108,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810266,2025-12-24,CHI @ ATL,W,126,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810265,2025-12-24,BKN @ PHI,W,114,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810265,2025-12-24,PHI vs. BKN,L,106,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810264,2025-12-24,WSH @ CHA,L,109,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810264,2025-12-24,CHA vs. WSH,W,126,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810260,2025-12-23,UTAH @ DEN,L,112,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810257,2025-12-23,CHA @ CLE,L,132,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810258,2025-12-23,BOS vs. IND,W,103,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810258,2025-12-23,IND @ BOS,L,95,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810259,2025-12-23,NO vs. DAL,W,119,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810259,2025-12-23,DAL @ NO,L,113,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810260,2025-12-23,DEN vs. UTAH,W,135,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810257,2025-12-23,CLE vs. CHA,W,139,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810261,2025-12-23,OKC vs. MEM,W,119,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810262,2025-12-23,GS vs. ORL,W,120,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810262,2025-12-23,ORL @ GS,L,97,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810263,2025-12-23,POR vs. DET,L,102,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810263,2025-12-23,DET @ POR,W,110,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810261,2025-12-23,MEM @ OKC,L,103,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810255,2025-12-22,MIL @ MIN,L,100,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810254,2025-12-22,SA @ WSH,W,124,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810255,2025-12-22,MIN vs. MIL,W,103,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810254,2025-12-22,WSH vs. SA,L,113,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810256,2025-12-22,SAC vs. HOU,W,125,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810256,2025-12-22,HOU @ SAC,L,124,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810247,2025-12-21,PHX @ GS,L,116,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810242,2025-12-21,PHI vs. DAL,W,121,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810242,2025-12-21,DAL @ PHI,L,114,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810243,2025-12-21,TOR vs. BOS,L,96,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810243,2025-12-21,BOS @ TOR,W,112,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810244,2025-12-21,NO vs. IND,W,128,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810244,2025-12-21,IND @ NO,L,109,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810245,2025-12-21,DET vs. CHA,W,112,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810245,2025-12-21,CHA @ DET,L,86,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810246,2025-12-21,MEM vs. WSH,L,122,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810246,2025-12-21,WSH @ MEM,W,130,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810247,2025-12-21,GS vs. PHX,W,119,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810252,2025-12-21,TOR @ BKN,L,81,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810248,2025-12-21,UTAH vs. ORL,L,127,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810251,2025-12-21,ATL vs. CHI,L,150,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810253,2025-12-21,MIA @ NY,L,125,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810253,2025-12-21,NY vs. MIA,W,132,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810248,2025-12-21,ORL @ UTAH,W,128,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810251,2025-12-21,CHI @ ATL,W,152,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810252,2025-12-21,BKN vs. TOR,W,96,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810250,2025-12-21,LAL @ LAC,L,88,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810250,2025-12-21,LAC vs. LAL,W,103,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810249,2025-12-21,POR @ SAC,W,98,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810249,2025-12-21,SAC vs. POR,L,93,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810238,2025-12-20,SA @ ATL,W,126,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810236,2025-12-20,BOS vs. MIA,W,129,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810236,2025-12-20,MIA @ BOS,L,116,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810237,2025-12-20,NY vs. PHI,L,107,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810237,2025-12-20,PHI @ NY,W,116,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810238,2025-12-20,ATL vs. SA,L,98,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810240,2025-12-20,MIN vs. OKC,W,112,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810239,2025-12-20,CLE vs. CHI,L,125,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810239,2025-12-20,CHI @ CLE,W,136,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810240,2025-12-20,OKC @ MIN,L,107,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810241,2025-12-20,DEN vs. HOU,L,101,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810241,2025-12-20,HOU @ DEN,W,115,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810229,2025-12-19,MIL vs. TOR,L,105,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810225,2025-12-19,WSH @ SA,L,94,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810225,2025-12-19,SA vs. WSH,W,119,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810224,2025-12-19,LAC @ OKC,L,101,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810224,2025-12-19,OKC vs. LAC,W,122,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810227,2025-12-19,NY @ IND,W,114,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810228,2025-12-19,BKN vs. MIA,L,95,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810230,2025-12-19,NO vs. HOU,W,133,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810227,2025-12-19,IND vs. NY,L,113,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810226,2025-12-19,ATL @ CHA,L,126,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810226,2025-12-19,CHA vs. ATL,W,133,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810229,2025-12-19,TOR @ MIL,W,111,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810228,2025-12-19,MIA @ BKN,W,106,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810230,2025-12-19,HOU @ NO,L,128,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810231,2025-12-19,DET @ DAL,L,114,,,,,,,,,,,,,,,,,,,
